,amzn,fb,googl,msft,avg,msft_above_daily_avg,amzn_above_daily_avg,googl_above_daily_avg,fb_above_daily_avg
2013-03-04,273.11,27.72,821.5039999999999,28.15,287.621,False,False,True,False
2013-03-05,275.59,27.52,838.6039999999999,28.35,292.51599999999996,False,False,True,False
2013-03-06,273.79,27.4525,831.38,28.09,290.17812499999997,False,False,True,False
2013-03-07,273.88,28.578000000000003,832.596,28.14,290.79850000000005,False,False,True,False
2013-03-08,274.19,27.96,831.52,28.0,290.4175,False,False,True,False
2013-03-09,,,,,,False,False,False,False
2013-03-10,,,,,,False,False,False,False
2013-03-11,271.24,28.14,834.82,27.87,290.5175,False,False,True,False
2013-03-12,274.13,27.83,827.61,27.91,289.37,False,False,True,False
2013-03-13,275.1,27.08,825.31,27.915,288.85125,False,False,True,False
2013-03-14,265.74,27.04,821.54,28.135,285.61375,False,False,True,False
2013-03-15,261.82,26.645,814.302,28.035,282.70050000000003,False,False,True,False
2013-03-16,,,,,,False,False,False,False
2013-03-17,,,,,,False,False,False,False
2013-03-18,257.89,26.49,807.79,28.1,280.0675,False,False,True,False
2013-03-19,256.41,26.55,811.32,28.18,280.61500000000007,False,False,True,False
2013-03-20,257.278,25.86,814.7080000000001,28.315,281.54025,False,False,True,False
2013-03-21,253.39,25.74,811.26,28.11,279.62499999999994,False,False,True,False
2013-03-22,257.75,25.73,810.31,28.25,280.51,False,False,True,False
2013-03-23,,,,,,False,False,False,False
2013-03-24,,,,,,False,False,False,False
2013-03-25,256.02,25.131,809.64,28.16,279.73775,False,False,True,False
2013-03-26,260.31,25.205,812.42,28.155,281.5225,False,False,True,False
2013-03-27,265.3,26.09,802.66,28.37,280.60499999999996,False,False,True,False
2013-03-28,266.49,25.58,794.188,28.605,278.71575,False,False,True,False
2013-03-29,,,,,,False,False,False,False
2013-03-30,,,,,,False,False,False,False
2013-03-31,,,,,,False,False,False,False
2013-04-01,261.61,25.53,801.19,28.61,279.23499999999996,False,False,True,False
2013-04-02,263.322,25.42,813.04,28.8,282.64549999999997,False,False,True,False
2013-04-03,259.03,26.25,806.202,28.56,280.0105,False,False,True,False
2013-04-04,259.08,27.0725,795.07,28.595,277.454375,False,False,True,False
2013-04-05,255.48,27.39,783.05,28.7,273.65500000000003,False,False,True,False
2013-04-06,,,,,,False,False,False,False
2013-04-07,,,,,,False,False,False,False
2013-04-08,258.95,26.849,774.85,28.59,272.30974999999995,False,False,True,False
2013-04-09,261.14,26.59,777.65,29.61,273.74749999999995,False,False,True,False
2013-04-10,264.77,27.57,790.18,30.28,278.2,False,False,True,False
2013-04-11,269.85,28.0175,790.39,28.935,279.29812499999997,False,False,True,False
2013-04-12,272.87,27.4,790.05,28.79,279.7775,False,False,True,False
2013-04-13,,,,,,False,False,False,False
2013-04-14,,,,,,False,False,False,False
2013-04-15,267.72,26.52,781.93,28.69,276.21500000000003,False,False,True,False
2013-04-16,272.34,26.92,793.37,28.97,280.40000000000003,False,False,True,False
2013-04-17,267.4,26.625,782.56,28.825,276.3525,False,False,True,False
2013-04-18,259.42,25.69,765.914,28.79,269.95349999999996,False,False,True,False
2013-04-19,260.32,25.73,799.87,29.765,278.92125000000004,False,False,True,False
2013-04-20,,,,,,False,False,False,False
2013-04-21,,,,,,False,False,False,False
2013-04-22,263.55,25.97,800.1139999999999,30.83,280.116,False,False,True,False
2013-04-23,268.9,25.98,807.9,30.6,283.34499999999997,False,False,True,False
2013-04-24,268.78,26.11,813.454,31.76,285.026,False,False,True,False
2013-04-25,274.7,26.14,809.1,31.94,285.47,False,False,True,False
2013-04-26,254.81,26.85,801.42,31.79,278.7175,False,False,True,False
2013-04-27,,,,,,False,False,False,False
2013-04-28,,,,,,False,False,False,False
2013-04-29,249.74,26.98,819.06,32.61,282.09749999999997,False,False,True,False
2013-04-30,253.81,27.769000000000002,824.57,33.1,284.81225,False,False,True,False
2013-05-01,248.23,27.43,820.43,32.72,282.2025,False,False,True,False
2013-05-02,252.55,28.97,829.61,33.16,286.07250000000005,False,False,True,False
2013-05-03,258.05,28.311,845.72,33.49,291.39275000000004,False,False,True,False
2013-05-04,,,,,,False,False,False,False
2013-05-05,,,,,,False,False,False,False
2013-05-06,255.72,27.57,861.55,33.75,294.6475,False,False,True,False
2013-05-07,257.73,26.889,857.23,33.31,293.78975,False,False,True,False
2013-05-08,258.68,27.12,873.63,32.99,298.105,False,False,True,False
2013-05-09,260.16,27.04,871.48,32.66,297.83500000000004,False,False,True,False
2013-05-10,263.63,26.68,880.23,32.69,300.8075,False,False,True,False
2013-05-11,,,,,,False,False,False,False
2013-05-12,,,,,,False,False,False,False
2013-05-13,264.51,26.82,877.53,33.03,300.47249999999997,False,False,True,False
2013-05-14,268.33,27.07,887.1,33.53,304.0075,False,False,True,False
2013-05-15,266.56,26.6,915.89,33.845,310.72375,False,False,True,False
2013-05-16,264.12,26.13,903.87,34.08,307.04999999999995,False,False,True,False
2013-05-17,269.9,26.25,909.18,34.87,310.04999999999995,False,False,True,False
2013-05-18,,,,,,False,False,False,False
2013-05-19,,,,,,False,False,False,False
2013-05-20,267.63,25.759,908.53,35.08,309.24974999999995,False,False,True,False
2013-05-21,268.86,25.66,906.97,34.85,309.085,False,False,True,False
2013-05-22,262.96,25.159000000000002,889.42,34.61,303.03725,False,False,True,False
2013-05-23,261.8,25.06,882.79,34.15,300.95000000000005,False,False,True,False
2013-05-24,261.74,24.3125,873.32,34.269,298.410375,False,False,True,False
2013-05-25,,,,,,False,False,False,False
2013-05-26,,,,,,False,False,False,False
2013-05-27,,,,,,False,False,False,False
2013-05-28,267.29,24.1,881.27,35.02,301.92,False,False,True,False
2013-05-29,265.53,23.32,868.31,34.88,298.01,False,False,True,False
2013-05-30,266.83,24.55,870.76,35.03,299.29249999999996,False,False,True,False
2013-05-31,269.2,24.348000000000003,871.2180000000001,34.9,299.91650000000004,False,False,True,False
2013-06-01,,,,,,False,False,False,False
2013-06-02,,,,,,False,False,False,False
2013-06-03,266.88,23.848000000000003,867.63,35.59,298.48699999999997,False,False,True,False
2013-06-04,265.7,23.52,859.1,34.99,295.8275,False,False,True,False
2013-06-05,267.17,22.899,859.7,34.78,296.13725,False,False,True,False
2013-06-06,267.83,22.97,864.64,34.96,297.6,False,False,True,False
2013-06-07,276.87,23.291,879.73,35.67,303.89025000000004,False,False,True,False
2013-06-08,,,,,,False,False,False,False
2013-06-09,,,,,,False,False,False,False
2013-06-10,281.07,24.33,890.22,35.47,307.7725,False,False,True,False
2013-06-11,274.78,24.03,879.81,34.84,303.36499999999995,False,False,True,False
2013-06-12,271.67,23.77,871.98,35.0,300.605,False,False,True,False
2013-06-13,275.79,23.73,877.0,34.715,302.80875,False,False,True,False
2013-06-14,273.99,23.63,875.04,34.4,301.765,False,False,True,False
2013-06-15,,,,,,False,False,False,False
2013-06-16,,,,,,False,False,False,False
2013-06-17,278.06,24.022,886.25,35.0,305.83299999999997,False,False,True,False
2013-06-18,281.76,24.21,900.62,34.98,310.3925,False,False,True,False
2013-06-19,278.16,24.309,900.68,34.59,309.43474999999995,False,False,True,False
2013-06-20,273.44,23.9,884.74,33.49,303.8925,False,False,True,False
2013-06-21,273.36,24.53,880.93,33.265,303.02125,False,False,True,False
2013-06-22,,,,,,False,False,False,False
2013-06-23,,,,,,False,False,False,False
2013-06-24,270.61,23.935,869.79,33.715,299.5125,False,False,True,False
2013-06-25,272.08799999999997,24.25,866.2,33.67,299.052,False,False,True,False
2013-06-26,277.57,24.16,873.65,34.35,302.4325,False,False,True,False
2013-06-27,277.55,24.66,877.07,34.62,303.475,False,False,True,False
2013-06-28,277.69,24.88,880.37,34.545,304.37125000000003,False,False,True,False
2013-06-29,,,,,,False,False,False,False
2013-06-30,,,,,,False,False,False,False
2013-07-01,282.1,24.81,887.88,34.36,307.28749999999997,False,False,True,False
2013-07-02,283.73,24.41,882.31,33.94,306.0975,False,False,True,False
2013-07-03,284.03,24.52,886.43,34.01,307.2475,False,False,True,False
2013-07-04,,,,,,False,False,False,False
2013-07-05,285.88,24.37,893.49,34.21,309.4875,False,False,True,False
2013-07-06,,,,,,False,False,False,False
2013-07-07,,,,,,False,False,False,False
2013-07-08,290.59,24.71,905.09,34.325,313.67875,False,False,True,False
2013-07-09,291.53,25.48,905.24,34.35,314.15,False,False,True,False
2013-07-10,292.33,25.8,905.99,34.7,314.705,False,False,True,False
2013-07-11,299.66,25.81,920.24,35.685,320.34875,False,False,True,False
2013-07-12,307.55,25.91,923.0,35.67,323.0325,False,False,True,False
2013-07-13,,,,,,False,False,False,False
2013-07-14,,,,,,False,False,False,False
2013-07-15,306.57,26.28,924.69,36.17,323.4275,False,False,True,False
2013-07-16,306.87,26.32,919.6080000000001,36.27,322.267,False,False,True,False
2013-07-17,308.69,26.65,918.55,35.74,322.40749999999997,False,False,True,False
2013-07-18,304.11,26.18,910.68,35.44,319.1025,False,False,True,False
2013-07-19,305.23,25.881,896.5980000000001,31.4,314.77725000000004,False,False,True,False
2013-07-20,,,,,,False,False,False,False
2013-07-21,,,,,,False,False,False,False
2013-07-22,303.48,26.045,910.7,32.01,318.05875000000003,False,False,True,False
2013-07-23,301.06,26.13,903.8,31.82,315.7025,False,False,True,False
2013-07-24,298.94,26.51,902.9,31.96,315.0775,False,False,True,False
2013-07-25,303.4,34.359,887.7,31.39,314.21225000000004,False,False,True,False
2013-07-26,312.01,34.01,885.35,31.62,315.74749999999995,False,False,True,False
2013-07-27,,,,,,False,False,False,False
2013-07-28,,,,,,False,False,False,False
2013-07-29,306.1,35.43,882.27,31.54,313.835,False,False,True,False
2013-07-30,302.41,37.626999999999995,890.92,31.85,315.70174999999995,False,False,True,False
2013-07-31,301.22,36.8,887.75,31.84,314.4025,False,False,True,False
2013-08-01,305.57,37.489000000000004,904.22,31.67,319.73725,False,False,True,False
2013-08-02,304.21,38.05,906.57,31.89,320.18,False,False,True,False
2013-08-03,,,,,,False,False,False,False
2013-08-04,,,,,,False,False,False,False
2013-08-05,300.99,39.189,905.0,31.7,319.21975000000003,False,False,True,False
2013-08-06,300.75,38.55,896.57,31.58,316.8625,False,False,True,False
2013-08-07,296.91,38.87,890.65,32.063,314.62325000000004,False,False,True,False
2013-08-08,295.74,38.54,892.66,32.89,314.95750000000004,False,False,True,False
2013-08-09,297.26,38.5,890.41,32.7,314.71750000000003,False,False,True,False
2013-08-10,,,,,,False,False,False,False
2013-08-11,,,,,,False,False,False,False
2013-08-12,296.69,38.22,885.51,32.87,313.3225,False,False,True,False
2013-08-13,293.97,37.019,881.25,32.23,311.11725,False,False,True,False
2013-08-14,291.34,36.65,869.81,32.35,307.53749999999997,False,False,True,False
2013-08-15,286.47,36.56,859.66,31.79,303.62,False,False,True,False
2013-08-16,284.82,37.08,856.908,31.8,302.652,False,False,True,False
2013-08-17,,,,,,False,False,False,False
2013-08-18,,,,,,False,False,False,False
2013-08-19,285.57,37.81,865.65,31.393,305.10575,False,False,True,False
2013-08-20,287.09,38.41,865.42,31.62,305.635,False,False,True,False
2013-08-21,284.57,38.32,869.33,31.61,305.9575,False,False,True,False
2013-08-22,289.73,38.55,873.71,32.39,308.595,False,False,True,False
2013-08-23,290.01,40.55,870.21,34.75,308.88,False,False,True,False
2013-08-24,,,,,,False,False,False,False
2013-08-25,,,,,,False,False,False,False
2013-08-26,286.21,41.34,866.39,34.15,307.02250000000004,False,False,True,False
2013-08-27,280.93,39.64,850.15,33.26,300.995,False,False,True,False
2013-08-28,281.58,40.548,848.55,33.02,300.92449999999997,False,False,True,False
2013-08-29,283.98,41.28,855.43,33.55,303.56,False,False,True,False
2013-08-30,280.98,41.294,846.9,33.4,300.6435,False,False,True,False
2013-08-31,,,,,,False,False,False,False
2013-09-01,,,,,,False,False,False,False
2013-09-02,,,,,,False,False,False,False
2013-09-03,288.8,41.87,860.38,31.88,305.7325,False,False,True,False
2013-09-04,293.64,41.78,871.6339999999999,31.195,309.56224999999995,False,False,True,False
2013-09-05,294.1,42.66,879.56,31.235,311.88874999999996,False,False,True,False
2013-09-06,295.86,43.95,879.58,31.151999999999997,312.63550000000004,False,False,True,False
2013-09-07,,,,,,False,False,False,False
2013-09-08,,,,,,False,False,False,False
2013-09-09,299.71,44.04,888.054,31.655,315.86475,False,False,True,False
2013-09-10,300.36,43.6,888.67,32.39,316.25500000000005,False,False,True,False
2013-09-11,299.64,45.04,896.19,32.74,318.40250000000003,False,False,True,False
2013-09-12,298.86,44.75,893.064,32.69,317.341,False,False,True,False
2013-09-13,297.92,44.31,889.068,33.03,316.082,False,False,True,False
2013-09-14,,,,,,False,False,False,False
2013-09-15,,,,,,False,False,False,False
2013-09-16,296.06,42.51,887.76,32.801,314.78274999999996,False,False,True,False
2013-09-17,304.17,45.07,886.11,32.93,317.07,False,False,True,False
2013-09-18,312.034,45.23,903.32,33.32,323.476,False,False,True,False
2013-09-19,312.06,45.98,898.39,33.64,322.51750000000004,False,False,True,False
2013-09-20,316.34,47.49,903.11,32.791,324.93275,False,False,True,False
2013-09-21,,,,,,False,False,False,False
2013-09-22,,,,,,False,False,False,False
2013-09-23,311.49,47.19,886.5,32.74,319.48,False,False,True,False
2013-09-24,314.13,48.45,886.84,32.455,320.46875,False,False,True,False
2013-09-25,312.65,49.46,877.23,32.505,317.96125,False,False,True,False
2013-09-26,318.12,50.39,878.17,32.77,319.86249999999995,False,False,True,False
2013-09-27,316.01,51.24,876.39,33.27,319.22749999999996,False,False,True,False
2013-09-28,,,,,,False,False,False,False
2013-09-29,,,,,,False,False,False,False
2013-09-30,312.64,50.23,875.91,33.28,318.015,False,False,True,False
2013-10-01,320.95,50.42,887.0039999999999,33.58,322.98849999999993,False,False,True,False
2013-10-02,320.51,50.28,887.99,33.92,323.175,False,False,True,False
2013-10-03,314.76,49.183,876.09,33.86,318.47324999999995,False,False,True,False
2013-10-04,319.04,51.04,872.35,33.88,319.07750000000004,False,False,True,False
2013-10-05,,,,,,False,False,False,False
2013-10-06,,,,,,False,False,False,False
2013-10-07,310.03,50.515,865.74,33.3,314.89624999999995,False,False,True,False
2013-10-08,303.23,47.14,853.67,33.01,309.2625,False,False,True,False
2013-10-09,298.23,46.77,855.86,33.07,308.4825,False,False,True,False
2013-10-10,305.17400000000004,49.05,868.24,33.76,314.056,False,False,True,False
2013-10-11,310.889,49.11,871.99,34.13,316.52975000000004,False,False,True,False
2013-10-12,,,,,,False,False,False,False
2013-10-13,,,,,,False,False,False,False
2013-10-14,310.7,49.51,876.11,34.45,317.6925,False,False,True,False
2013-10-15,306.4,49.5,882.01,34.49,318.09999999999997,False,False,True,False
2013-10-16,310.49,51.135,898.029,34.64,323.5735,False,False,True,False
2013-10-17,310.77,52.21,888.794,34.92,321.6735,False,False,True,False
2013-10-18,328.931,54.22,1011.41,34.96,357.38025,False,False,True,False
2013-10-19,,,,,,False,False,False,False
2013-10-20,,,,,,False,False,False,False
2013-10-21,326.44,53.85,1003.3,34.99,354.645,False,False,True,False
2013-10-22,332.54,52.675,1007.0,34.58,356.69875,False,False,True,False
2013-10-23,326.756,51.9,1031.41,33.76,360.9565,False,False,True,False
2013-10-24,332.21,52.445,1025.55,33.72,360.98125,False,False,True,False
2013-10-25,363.39,51.95,1015.2,35.73,366.5675,False,False,True,False
2013-10-26,,,,,,False,False,False,False
2013-10-27,,,,,,False,False,False,False
2013-10-28,358.16,50.229,1015.0,35.57,364.73975,False,False,True,False
2013-10-29,362.7,49.395,1036.24,35.52,370.96375,False,False,True,False
2013-10-30,361.08,49.01,1030.42,35.54,369.0125,False,False,True,False
2013-10-31,364.03,50.205,1030.58,35.405,370.05499999999995,False,False,True,False
2013-11-01,359.00199999999995,49.75,1027.04,35.525,367.82925,False,False,True,False
2013-11-02,,,,,,False,False,False,False
2013-11-03,,,,,,False,False,False,False
2013-11-04,358.74,48.22,1026.11,35.94,367.2525,False,False,True,False
2013-11-05,358.892,50.105,1021.52,36.64,366.78925000000004,False,False,True,False
2013-11-06,356.18,49.12,1022.75,38.18,366.5575,False,False,True,False
2013-11-07,343.56,47.56,1007.95,37.5,359.14250000000004,False,False,True,False
2013-11-08,350.31,47.53,1016.03,37.78,362.91249999999997,False,False,True,False
2013-11-09,,,,,,False,False,False,False
2013-11-10,,,,,,False,False,False,False
2013-11-11,354.37800000000004,46.2,1010.59,37.59,362.1895,False,False,True,False
2013-11-12,349.53,46.605,1011.78,37.36,361.31874999999997,False,False,True,False
2013-11-13,356.22,48.71,1032.47,38.155,368.88875,False,False,True,False
2013-11-14,367.39599999999996,48.99,1035.23,38.021,372.40925,False,False,True,False
2013-11-15,369.17,49.01,1033.56,37.841,372.39525,False,False,True,False
2013-11-16,,,,,,False,False,False,False
2013-11-17,,,,,,False,False,False,False
2013-11-18,366.18,45.83,1031.55,37.2,370.19,False,False,True,False
2013-11-19,364.94,46.36,1025.2,36.74,368.31,False,False,True,False
2013-11-20,362.57,46.43,1022.31,37.08,367.09749999999997,False,False,True,False
2013-11-21,368.92,46.7,1034.07,37.4,371.77250000000004,False,False,True,False
2013-11-22,372.31,46.23,1031.89,37.57,372.0,False,True,True,False
2013-11-23,,,,,,False,False,False,False
2013-11-24,,,,,,False,False,False,False
2013-11-25,376.64,44.82,1045.93,37.64,376.25750000000005,False,True,True,False
2013-11-26,381.37,45.89,1058.41,37.35,380.755,False,True,True,False
2013-11-27,386.71,46.49,1063.11,37.6,383.47749999999996,False,True,True,False
2013-11-28,,,,,,False,False,False,False
2013-11-29,393.62,47.01,1059.59,38.13,384.5875,False,True,True,False
2013-11-30,,,,,,False,False,False,False
2013-12-01,,,,,,False,False,False,False
2013-12-02,392.3,47.06,1054.48,38.45,383.07250000000005,False,True,True,False
2013-12-03,384.66,46.73,1053.26,38.31,380.74,False,True,True,False
2013-12-04,385.96,48.62,1058.18,38.94,382.925,False,True,True,False
2013-12-05,384.49,48.34,1057.34,38.0,382.0425,False,True,True,False
2013-12-06,386.95,47.94,1069.87,38.36,385.7799999999999,False,True,True,False
2013-12-07,,,,,,False,False,False,False
2013-12-08,,,,,,False,False,False,False
2013-12-09,384.89,48.84,1078.14,38.705,387.64375,False,False,True,False
2013-12-10,387.78,50.245,1084.66,38.11,390.19874999999996,False,False,True,False
2013-12-11,382.19,49.38,1077.29,37.61,386.61749999999995,False,False,True,False
2013-12-12,381.25,51.83,1069.96,37.22,385.065,False,False,True,False
2013-12-13,384.24,53.32,1060.79,36.69,383.76,False,True,True,False
2013-12-14,,,,,,False,False,False,False
2013-12-15,,,,,,False,False,False,False
2013-12-16,388.97,53.81,1072.98,36.885,388.16125,False,True,True,False
2013-12-17,387.65,54.86,1069.86,36.52,387.22249999999997,False,True,True,False
2013-12-18,395.96,55.57,1084.75,36.58,393.215,False,True,True,False
2013-12-19,395.19,55.05,1086.22,36.25,393.1775,False,True,True,False
2013-12-20,402.2,55.12,1100.62,36.8,398.68499999999995,False,True,True,False
2013-12-21,,,,,,False,False,False,False
2013-12-22,,,,,,False,False,False,False
2013-12-23,402.92,57.77,1115.1,36.62,403.10249999999996,False,False,True,False
2013-12-24,399.2,57.96,1111.84,37.08,401.52,False,False,True,False
2013-12-25,,,,,,False,False,False,False
2013-12-26,404.39,57.73,1117.46,37.44,404.255,False,True,True,False
2013-12-27,398.08,55.44,1118.4,37.29,402.3025,False,False,True,False
2013-12-28,,,,,,False,False,False,False
2013-12-29,,,,,,False,False,False,False
2013-12-30,393.37,53.71,1109.46,37.29,398.4575,False,False,True,False
2013-12-31,398.79,54.648999999999994,1120.71,37.41,402.88975000000005,False,False,True,False
2014-01-01,,,,,,False,False,False,False
2014-01-02,397.97,54.71,1113.12,37.16,400.74,False,False,True,False
2014-01-03,396.44,54.556999999999995,1105.0,36.91,398.22675000000004,False,False,True,False
2014-01-04,,,,,,False,False,False,False
2014-01-05,,,,,,False,False,False,False
2014-01-06,393.63,57.2,1117.32,36.13,401.07,False,False,True,False
2014-01-07,398.03,57.92,1138.86,36.41,407.805,False,False,True,False
2014-01-08,401.92,58.23,1141.23,35.76,409.285,False,False,True,False
2014-01-09,401.01,57.22,1130.24,35.53,406.0,False,False,True,False
2014-01-10,397.66,57.94,1130.18,36.04,405.45500000000004,False,False,True,False
2014-01-11,,,,,,False,False,False,False
2014-01-12,,,,,,False,False,False,False
2014-01-13,390.98,55.91,1122.98,34.98,401.2125,False,False,True,False
2014-01-14,397.54,57.74,1149.4,35.78,410.115,False,False,True,False
2014-01-15,395.87,57.6,1148.62,36.76,409.7125,False,False,True,False
2014-01-16,395.8,57.19,1156.22,36.89,411.52500000000003,False,False,True,False
2014-01-17,399.61,56.3,1150.53,36.38,410.70500000000004,False,False,True,False
2014-01-18,,,,,,False,False,False,False
2014-01-19,,,,,,False,False,False,False
2014-01-20,,,,,,False,False,False,False
2014-01-21,407.05,58.51,1163.7,36.17,416.3575,False,False,True,False
2014-01-22,404.54,57.51,1165.02,35.93,415.75,False,False,True,False
2014-01-23,399.87,56.63,1160.1,36.055,413.16375,False,False,True,False
2014-01-24,387.6,54.45,1123.83,36.805,400.67125,False,False,True,False
2014-01-25,,,,,,False,False,False,False
2014-01-26,,,,,,False,False,False,False
2014-01-27,386.28,53.55,1101.23,36.03,394.2725,False,False,True,False
2014-01-28,394.43,55.14,1123.01,36.27,402.2125,False,False,True,False
2014-01-29,384.2,53.53,1106.92,36.66,395.32750000000004,False,False,True,False
2014-01-30,403.01,61.08,1135.39,36.86,409.085,False,False,True,False
2014-01-31,358.69,62.57,1180.97,37.84,410.0175,False,False,True,False
2014-02-01,,,,,,False,False,False,False
2014-02-02,,,,,,False,False,False,False
2014-02-03,346.15,61.48,1133.43,36.48,394.385,False,False,True,False
2014-02-04,347.95,62.75,1138.16,36.35,396.3025,False,False,True,False
2014-02-05,346.45,62.19,1143.2,35.82,396.915,False,False,True,False
2014-02-06,354.59,62.16,1159.96,36.18,403.2225,False,False,True,False
2014-02-07,361.08,64.32,1177.44,36.56,409.85,False,False,True,False
2014-02-08,,,,,,False,False,False,False
2014-02-09,,,,,,False,False,False,False
2014-02-10,360.87,63.548,1172.93,36.8,408.537,False,False,True,False
2014-02-11,361.79,64.851,1190.18,37.175,413.499,False,False,True,False
2014-02-12,349.25,64.45,1186.69,37.47,409.46500000000003,False,False,True,False
2014-02-13,357.2,67.33,1199.9,37.61,415.51,False,False,True,False
2014-02-14,357.35,67.09,1202.8,37.62,416.215,False,False,True,False
2014-02-15,,,,,,False,False,False,False
2014-02-16,,,,,,False,False,False,False
2014-02-17,,,,,,False,False,False,False
2014-02-18,353.65,67.3,1210.88,37.42,417.31250000000006,False,False,True,False
2014-02-19,347.38,68.06,1202.34,37.51,413.8225,False,False,True,False
2014-02-20,349.8,69.63,1204.11,37.75,415.3225,False,False,True,False
2014-02-21,346.76,68.59,1203.79,37.98,414.28,False,False,True,False
2014-02-22,,,,,,False,False,False,False
2014-02-23,,,,,,False,False,False,False
2014-02-24,351.78,70.78,1212.51,37.69,418.19,False,False,True,False
2014-02-25,358.32,69.85,1220.0,37.54,421.4275,False,False,True,False
2014-02-26,359.8,69.26,1220.17,37.47,421.675,False,False,True,False
2014-02-27,360.13,68.94,1219.21,37.86,421.53499999999997,False,False,True,False
2014-02-28,362.1,68.46,1215.65,38.31,421.13,False,False,True,False
2014-03-01,,,,,,False,False,False,False
2014-03-02,,,,,,False,False,False,False
2014-03-03,359.78,67.41,1202.69,37.78,416.915,False,False,True,False
2014-03-04,363.9,68.8,1214.91,38.41,421.50500000000005,False,False,True,False
2014-03-05,372.37,71.57,1218.26,38.11,425.0775,False,False,True,False
2014-03-06,372.16,70.84,1219.61,38.15,425.19,False,False,True,False
2014-03-07,372.06,69.8,1214.79,37.9,423.63750000000005,False,False,True,False
2014-03-08,,,,,,False,False,False,False
2014-03-09,,,,,,False,False,False,False
2014-03-10,370.53,72.03,1211.57,37.82,422.98749999999995,False,False,True,False
2014-03-11,368.82,70.1,1199.99,38.02,419.23249999999996,False,False,True,False
2014-03-12,370.64,70.8799,1207.3,38.27,421.772475,False,False,True,False
2014-03-13,371.51,68.83,1189.06,37.89,416.8225,False,False,True,False
2014-03-14,373.74,67.72,1172.8,37.7,412.99,False,False,True,False
2014-03-15,,,,,,False,False,False,False
2014-03-16,,,,,,False,False,False,False
2014-03-17,375.04,68.7399,1192.1,38.05,418.48247499999997,False,False,True,False
2014-03-18,378.77,69.19,1211.26,39.55,424.6925,False,False,True,False
2014-03-19,373.23,68.24,1199.25,39.27,419.9975,False,False,True,False
2014-03-20,368.97,66.97,1197.16,40.33,418.3575,False,False,True,False
2014-03-21,360.62,67.24,1183.04,40.16,412.76500000000004,False,False,True,False
2014-03-22,,,,,,False,False,False,False
2014-03-23,,,,,,False,False,False,False
2014-03-24,351.85,64.1,1157.93,40.5,403.595,False,False,True,False
2014-03-25,354.71,64.89,1158.72,40.34,404.66499999999996,False,False,True,False
2014-03-26,343.41,60.385,1131.97,39.79,393.88875,False,False,True,False
2014-03-27,338.47,60.97,1114.28,39.36,388.27,False,False,True,False
2014-03-28,338.29,60.01,1120.15,40.3,389.6875,False,False,True,False
2014-03-29,,,,,,False,False,False,False
2014-03-30,,,,,,False,False,False,False
2014-03-31,336.365,60.24,1114.51,40.99,388.02625,False,False,True,False
2014-04-01,342.99,62.62,1134.89,41.42,395.48,False,False,True,False
2014-04-02,341.96,62.72,1135.1,41.35,395.2824999999999,False,False,True,False
2014-04-03,333.62,59.49,571.5,41.01,251.405,False,True,True,False
2014-04-04,323.0,56.748999999999995,545.25,39.87,241.21725,False,True,True,False
2014-04-05,,,,,,False,False,False,False
2014-04-06,,,,,,False,False,False,False
2014-04-07,317.76,56.95,540.63,39.8,238.78499999999997,False,True,True,False
2014-04-08,327.07,58.1901,557.51,39.82,245.647525,False,True,True,False
2014-04-09,331.805,62.41,567.04,40.47,250.43125,False,True,True,False
2014-04-10,317.11,59.16,546.69,39.36,240.58,False,True,True,False
2014-04-11,311.73,58.53,537.76,39.209,236.80725,False,True,True,False
2014-04-12,,,,,,False,False,False,False
2014-04-13,,,,,,False,False,False,False
2014-04-14,315.91,58.89,545.2,39.18,239.795,False,True,True,False
2014-04-15,316.08,59.09,548.7,39.75,240.905,False,True,True,False
2014-04-16,323.68,59.72,563.9,40.4,246.92499999999998,False,True,True,False
2014-04-17,324.91,58.94,543.34,40.01,241.8,False,True,True,False
2014-04-18,,,,,,False,False,False,False
2014-04-19,,,,,,False,False,False,False
2014-04-20,,,,,,False,False,False,False
2014-04-21,330.87,61.24,539.37,39.94,242.85500000000002,False,True,True,False
2014-04-22,329.32,63.0301,545.5,39.99,244.460025,False,True,True,False
2014-04-23,324.58,61.36,537.51,39.69,240.78500000000003,False,True,True,False
2014-04-24,337.15,60.87,534.44,39.86,243.08,False,True,True,False
2014-04-25,303.83,57.71,523.1,39.91,231.1375,False,True,True,False
2014-04-26,,,,,,False,False,False,False
2014-04-27,,,,,,False,False,False,False
2014-04-28,296.58,56.14,522.98,40.87,229.1425,False,True,True,False
2014-04-29,300.38,58.15,536.33,40.51,233.8425,False,True,True,False
2014-04-30,304.13,59.78,534.88,40.4,234.79749999999999,False,True,True,False
2014-05-01,307.89,61.15,538.53,40.0,236.89249999999998,False,True,True,False
2014-05-02,308.01,60.46,533.87,39.69,235.5075,False,True,True,False
2014-05-03,,,,,,False,False,False,False
2014-05-04,,,,,,False,False,False,False
2014-05-05,310.05,61.22,535.33,39.43,236.5075,False,True,True,False
2014-05-06,297.38,58.53,522.57,39.06,229.385,False,True,True,False
2014-05-07,292.71,57.39,518.0,39.425,226.88124999999997,False,True,True,False
2014-05-08,288.32,56.76,520.17,39.64,226.2225,False,True,True,False
2014-05-09,292.24,57.24,526.62,39.54,228.91,False,True,True,False
2014-05-10,,,,,,False,False,False,False
2014-05-11,,,,,,False,False,False,False
