day,open,high,low,close,volumefrom,volumeto
2017-10-26,1.545e-05,1.561e-05,1.299e-05,1.351e-05,2071269.21,29.2
2017-10-27,1.351e-05,1.563e-05,1.345e-05,1.425e-05,1887870.12,27.87
2017-10-28,1.425e-05,1.47e-05,1.306e-05,1.342e-05,1672855.46,23.02
2017-10-29,1.342e-05,1.447e-05,1.205e-05,1.295e-05,1028960.45,13.69
2017-10-30,1.295e-05,1.349e-05,1.185e-05,1.332e-05,442421.94,5.6
2017-10-31,1.332e-05,1.433e-05,1.263e-05,1.32e-05,880007.53,12.02
2017-11-01,1.32e-05,1.335e-05,1.113e-05,1.186e-05,1824491.96,22.35
2017-11-02,1.186e-05,1.328e-05,1.027e-05,1.183e-05,3940319.16,45.42
2017-11-03,1.183e-05,1.25e-05,1.153e-05,1.224e-05,1045959.19,12.78
2017-11-04,1.224e-05,1.301e-05,1.181e-05,1.25e-05,992363.57,12.28
2017-11-05,1.25e-05,1.649e-05,1.207e-05,1.374e-05,4305843.61,61.1
2017-11-06,1.374e-05,2.945e-05,1.301e-05,2.11e-05,39438860.7,897.26
2017-11-07,2.11e-05,2.349e-05,1.669e-05,1.809e-05,12857150.76,252.63
2017-11-08,1.809e-05,1.833e-05,1.435e-05,1.648e-05,5907169.08,95.09
2017-11-09,1.648e-05,2.2e-05,1.613e-05,2.096e-05,6268788.19,122.18
2017-11-10,2.096e-05,2.47e-05,1.982e-05,2.008e-05,6550233.86,144.7
2017-11-11,2.008e-05,2.135e-05,1.9e-05,1.992e-05,3068228.75,62.14
2017-11-12,1.992e-05,2.0600000000000003e-05,1.65e-05,1.927e-05,4169722.79,76.6
2017-11-13,1.927e-05,2.17e-05,1.864e-05,1.943e-05,3191114.12,63.96
2017-11-14,1.943e-05,1.992e-05,1.875e-05,1.964e-05,785010.28,15.18
2017-11-15,1.964e-05,1.98e-05,1.651e-05,1.765e-05,1668486.87,30.16
2017-11-16,1.765e-05,1.879e-05,1.581e-05,1.642e-05,1605371.73,27.26
2017-11-17,1.642e-05,1.653e-05,1.52e-05,1.59e-05,938396.33,14.78
2017-11-18,1.59e-05,1.768e-05,1.554e-05,1.617e-05,753736.29,12.44
2017-11-19,1.617e-05,1.7199999999999998e-05,1.536e-05,1.58e-05,746357.37,12.22
2017-11-20,1.58e-05,2.51e-05,1.516e-05,1.649e-05,7185529.3,147.15
2017-11-21,1.649e-05,1.983e-05,1.4999999999999999e-05,1.776e-05,9214102.39,159.43
2017-11-22,1.776e-05,2e-05,1.712e-05,1.932e-05,3391709.46,61.34
2017-11-23,1.932e-05,2.5e-05,1.928e-05,2.252e-05,6877892.81,156.17
2017-11-24,2.252e-05,2.8999999999999997e-05,2.115e-05,2.71e-05,3289215.46,80.19
2017-11-25,2.71e-05,3.632e-05,2.6000000000000002e-05,3.236e-05,8043394.91,249.49
2017-11-26,3.236e-05,3.4e-05,2.934e-05,3.24e-05,3403199.48,107.34
2017-11-27,3.24e-05,3.3e-05,2.6000000000000002e-05,3.118e-05,5005793.0,148.64
2017-11-28,3.118e-05,3.175e-05,2.8000000000000003e-05,2.812e-05,2421432.87,71.95
2017-11-29,2.812e-05,3.1e-05,2.6000000000000002e-05,2.954e-05,3219573.05,91.97
2017-11-30,2.954e-05,3.27e-05,2.624e-05,2.987e-05,1744207.99,49.61
2017-12-01,2.987e-05,3.999e-05,2.9600000000000005e-05,3.289999999999999e-05,6926700.22,241.09
2017-12-02,3.289999999999999e-05,3.757e-05,3.201e-05,3.399e-05,3412515.4,117.4
2017-12-03,3.399e-05,3.897e-05,3.316e-05,3.84e-05,2841136.34,104.15
2017-12-04,3.84e-05,3.897e-05,3.593e-05,3.685e-05,2090021.87,77.73
2017-12-05,3.685e-05,3.747e-05,3.307e-05,3.416e-05,2134689.58,75.26
2017-12-06,3.416e-05,3.8799999999999994e-05,2.297e-05,2.5e-05,8293416.06,246.83
2017-12-07,2.5e-05,2.582e-05,1.594e-05,2.003e-05,7833757.55,161.99
2017-12-08,2.003e-05,2.292e-05,1.617e-05,1.749e-05,7589910.19,145.1
2017-12-09,1.749e-05,2.168e-05,1.747e-05,1.963e-05,3721614.26,73.42
2017-12-10,1.963e-05,1.98e-05,1.7e-05,1.718e-05,2001441.3,36.8
2017-12-11,1.718e-05,1.949e-05,1.663e-05,1.716e-05,1528463.04,27.33
2017-12-12,1.716e-05,1.841e-05,1.664e-05,1.7800000000000002e-05,1763992.9,30.56
2017-12-13,1.7800000000000002e-05,2.469e-05,1.741e-05,2.413e-05,6003507.43,122.35
2017-12-14,2.413e-05,2.8899999999999998e-05,1.805e-05,1.98e-05,13981368.55,311.56
2017-12-15,1.98e-05,1.993e-05,1.6800000000000002e-05,1.762e-05,7440991.3,132.44
2017-12-16,1.762e-05,1.874e-05,1.65e-05,1.6800000000000002e-05,2972557.88,52.19
2017-12-17,1.6800000000000002e-05,1.899e-05,1.666e-05,1.816e-05,5101653.82,90.82
2017-12-18,1.816e-05,1.944e-05,1.804e-05,1.885e-05,3427019.07,64.73
2017-12-19,1.885e-05,2.13e-05,1.842e-05,1.918e-05,7388751.92,146.73
2017-12-20,1.918e-05,2.07e-05,1.727e-05,2.065e-05,4163562.85,79.43
2017-12-21,2.065e-05,2.3e-05,1.956e-05,2.065e-05,7173670.9,150.36
2017-12-22,2.065e-05,2.242e-05,1.956e-05,2.069e-05,5980896.13,124.9
2017-12-23,2.069e-05,2.35e-05,2.035e-05,2.177e-05,3552298.74,78.5
2017-12-24,2.177e-05,2.26e-05,2.055e-05,2.211e-05,2445880.99,53.08
2017-12-25,2.211e-05,2.433e-05,2.199e-05,2.352e-05,5966575.39,138.64
2017-12-26,2.352e-05,2.377e-05,1.889e-05,2.014e-05,7011145.4,145.52
2017-12-27,2.014e-05,2.399e-05,1.944e-05,2.197e-05,6133401.39,134.78
2017-12-28,2.197e-05,2.697e-05,2.067e-05,2.61e-05,7327685.78,176.28
2017-12-29,2.61e-05,2.921e-05,2.42e-05,2.431e-05,7495405.16,204.21
2017-12-30,2.431e-05,3.079e-05,2.246e-05,2.958e-05,7146113.82,191.92
2017-12-31,2.958e-05,3.849e-05,2.75e-05,2.963e-05,17704609.61,584.34
2018-01-01,2.963e-05,3.229999999999999e-05,2.78e-05,2.875e-05,6251694.56,185.65
2018-01-02,2.875e-05,3.135e-05,2.301e-05,2.584e-05,7773287.42,216.18
2018-01-03,2.584e-05,2.681e-05,2.23e-05,2.518e-05,6052406.29,150.05
2018-01-04,2.518e-05,2.6000000000000002e-05,2.3e-05,2.341e-05,4767280.01,116.42
2018-01-05,2.341e-05,2.435e-05,2.022e-05,2.044e-05,3903857.02,86.96
2018-01-06,2.044e-05,2.418e-05,2e-05,2.305e-05,3503057.23,79.02
2018-01-07,2.305e-05,2.499e-05,2.231e-05,2.405e-05,2364030.5,56.22
2018-01-08,2.405e-05,2.488e-05,2.2800000000000002e-05,2.4e-05,2262866.44,54.06
2018-01-09,2.4e-05,2.688e-05,2.381e-05,2.525e-05,3281092.24,82.95
2018-01-10,2.525e-05,2.672e-05,2.412e-05,2.48e-05,3093347.79,79.23
2018-01-11,2.48e-05,2.482e-05,2.236e-05,2.315e-05,2204049.42,52.07
2018-01-12,2.315e-05,2.545e-05,2.303e-05,2.448e-05,1613224.79,38.64
2018-01-13,2.448e-05,2.48e-05,2.358e-05,2.36e-05,1520877.06,36.64
2018-01-14,2.36e-05,2.4100000000000003e-05,2.332e-05,2.352e-05,784904.05,18.54
2018-01-15,2.352e-05,2.381e-05,2.178e-05,2.232e-05,785213.52,17.92
2018-01-16,2.232e-05,2.26e-05,1.9399999999999997e-05,1.954e-05,1884744.25,38.68
2018-01-17,1.954e-05,2.104e-05,1.829e-05,2.0399999999999998e-05,1206987.36,23.72
2018-01-18,2.0399999999999998e-05,2.244e-05,1.959e-05,2.076e-05,1846274.68,38.95
2018-01-19,2.076e-05,2.15e-05,2.011e-05,2.054e-05,747094.6,15.57
2018-01-20,2.054e-05,2.155e-05,1.979e-05,2.065e-05,961566.04,19.84
2018-01-21,2.065e-05,2.072e-05,1.957e-05,2.001e-05,667349.26,13.37
2018-01-22,2.001e-05,2.162e-05,1.969e-05,2.0300000000000002e-05,1120894.4,23.26
2018-01-23,2.0300000000000002e-05,2.111e-05,2.006e-05,2.023e-05,486395.09,9.86
2018-01-24,2.023e-05,2.038e-05,1.95e-05,1.997e-05,654396.19,13.03
2018-01-25,1.997e-05,2.225e-05,1.928e-05,2.078e-05,2093048.17,43.89
2018-01-26,2.078e-05,2.251e-05,2.022e-05,2.048e-05,1664844.41,35.08
2018-01-27,2.048e-05,2.17e-05,2.021e-05,2.165e-05,984514.63,20.79
2018-01-28,2.165e-05,2.178e-05,2.056e-05,2.09e-05,540379.62,11.53
2018-01-29,2.09e-05,2.127e-05,2.002e-05,2.005e-05,563889.46,11.57
2018-01-30,2.005e-05,2.175e-05,1.98e-05,1.981e-05,2045736.06,41.58
2018-01-31,1.981e-05,2.003e-05,1.911e-05,1.932e-05,766818.72,14.92
2018-02-01,1.932e-05,2.013e-05,1.885e-05,1.91e-05,670414.08,13.01
2018-02-02,1.91e-05,1.915e-05,1.718e-05,1.853e-05,808728.49,14.73
2018-02-03,1.853e-05,2e-05,1.807e-05,1.9600000000000002e-05,459091.97,8.78
2018-02-04,1.9600000000000002e-05,1.991e-05,1.808e-05,1.854e-05,437790.31,8.29
2018-02-05,1.854e-05,1.999e-05,1.667e-05,1.698e-05,2132774.84,38.43
2018-02-06,1.698e-05,1.786e-05,1.653e-05,1.785e-05,937606.58,16.03
2018-02-07,1.785e-05,1.8e-05,1.716e-05,1.75e-05,524905.33,9.2
2018-02-08,1.75e-05,1.84e-05,1.73e-05,1.789e-05,588608.32,10.48
2018-02-09,1.789e-05,1.911e-05,1.75e-05,1.891e-05,449540.04,8.33
2018-02-10,1.891e-05,1.925e-05,1.719e-05,1.811e-05,932449.59,17.27
2018-02-11,1.811e-05,1.827e-05,1.754e-05,1.788e-05,409086.52,7.32
2018-02-12,1.788e-05,1.8e-05,1.73e-05,1.789e-05,527362.21,9.38
2018-02-13,1.789e-05,1.795e-05,1.732e-05,1.7800000000000002e-05,231676.47,4.09
2018-02-14,1.7800000000000002e-05,1.781e-05,1.7199999999999998e-05,1.733e-05,432185.19,7.52
2018-02-15,1.733e-05,1.75e-05,1.675e-05,1.7100000000000002e-05,459835.16,7.84
2018-02-16,1.7100000000000002e-05,1.775e-05,1.693e-05,1.775e-05,525127.86,9.16
2018-02-17,1.775e-05,1.782e-05,1.695e-05,1.699e-05,398710.82,6.95
2018-02-18,1.699e-05,1.7e-05,1.629e-05,1.663e-05,457720.34,7.56
2018-02-19,1.663e-05,1.7199999999999998e-05,1.635e-05,1.664e-05,310040.35,5.21
2018-02-20,1.664e-05,1.695e-05,1.579e-05,1.579e-05,612151.36,9.99
2018-02-21,1.579e-05,2.005e-05,1.544e-05,1.683e-05,895691.95,15.77
2018-02-22,1.683e-05,1.777e-05,1.6e-05,1.602e-05,330605.96,5.55
2018-02-23,1.602e-05,1.676e-05,1.593e-05,1.624e-05,305302.53,4.95
2018-02-24,1.624e-05,1.64e-05,1.567e-05,1.612e-05,236782.22,3.8
2018-02-25,1.612e-05,1.703e-05,1.579e-05,1.627e-05,269437.87,4.36
2018-02-26,1.627e-05,1.639e-05,1.552e-05,1.565e-05,258645.72,4.09
2018-02-27,1.565e-05,1.614e-05,1.522e-05,1.53e-05,253345.57,3.97
2018-02-28,1.53e-05,1.575e-05,1.504e-05,1.52e-05,346809.6,5.33
2018-03-01,1.52e-05,1.569e-05,1.4999999999999999e-05,1.53e-05,402239.55,6.15
